popolazione,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q12_13,Q12_14,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q13_12,Q13_13,Q13_14,Q13_15,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q18_11,Q18_12,Q18_13,Q18_14,Q18_15,Q18_16,Q18_17,Q18_18,Q18_19,Q18_20,Q18_21,Q18_22,Q18_23,Q20,Q21
18 t/m 24_Less than 10 km,0.52,0.4,0.16,0.56,0.28,0.0,0.28,0.4,0.04,0.32,0.24,0.08,0.0,0.4,0.28,0.44,0.56,0.36,0.08,0.2,0.16,0.08,0.16,0.24,0.08,0.04,0.08,0.2,0.28,0.36,0.24,0.44,0.28,0.24,0.2,0.52,0.04,0.16,0.16,0.36,0.28,0.0,0.43999999999999995,0.61,0.56,0.44999999999999996,0.49,0.44999999999999996,0.43000000000000005,0.43999999999999995,0.54,0.66,0.53,0.43000000000000005,0.43999999999999995,0.38,0.53,0.43999999999999995,0.37,0.47,0.31999999999999995,0.51,0.43999999999999995,0.43999999999999995,0.44999999999999996,0.49,0.49,0.4
18 t/m 24_10-19 km,0.3548387096774194,0.22580645161290322,0.1935483870967742,0.5483870967741935,0.3225806451612903,0.06451612903225806,0.3225806451612903,0.25806451612903225,0.12903225806451613,0.3548387096774194,0.41935483870967744,0.0,0.0,0.16129032258064516,0.25806451612903225,0.4838709677419355,0.5161290322580645,0.2903225806451613,0.03225806451612903,0.0967741935483871,0.16129032258064516,0.16129032258064516,0.2903225806451613,0.1935483870967742,0.12903225806451613,0.0,0.12903225806451613,0.3225806451612903,0.5161290322580645,0.22580645161290322,0.06451612903225806,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.12903225806451613,0.3225806451612903,0.03225806451612903,0.0967741935483871,0.16129032258064516,0.2903225806451613,0.4838709677419355,0.0,0.5161290322580645,0.5887096774193549,0.6209677419354839,0.41129032258064513,0.5161290322580645,0.41129032258064513,0.3145161290322581,0.3629032258064516,0.49193548387096775,0.47580645161290325,0.44354838709677424,0.3709677419354839,0.44354838709677424,0.3629032258064516,0.6209677419354839,0.3709677419354839,0.3870967741935484,0.5725806451612904,0.3145161290322581,0.4838709677419355,0.3145161290322581,0.4354838709677419,0.3951612903225806,0.30645161290322576,0.3790322580645161,0.4354838709677419
18 t/m 24_20-29 km,0.37037037037037035,0.18518518518518517,0.14814814814814814,0.4444444444444444,0.14814814814814814,0.037037037037037035,0.25925925925925924,0.3333333333333333,0.18518518518518517,0.37037037037037035,0.25925925925925924,0.14814814814814814,0.037037037037037035,0.2222222222222222,0.1111111111111111,0.37037037037037035,0.6296296296296297,0.2222222222222222,0.07407407407407407,0.2222222222222222,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,0.07407407407407407,0.18518518518518517,0.3333333333333333,0.25925925925925924,0.2962962962962963,0.2962962962962963,0.2222222222222222,0.18518518518518517,0.14814814814814814,0.18518518518518517,0.07407407407407407,0.037037037037037035,0.1111111111111111,0.18518518518518517,0.2222222222222222,0.037037037037037035,0.43518518518518523,0.40740740740740744,0.4907407407407407,0.5092592592592593,0.5,0.4814814814814815,0.37037037037037035,0.39814814814814814,0.40740740740740744,0.5648148148148148,0.4814814814814815,0.35185185185185186,0.40740740740740744,0.35185185185185186,0.5,0.4814814814814815,0.39814814814814814,0.42592592592592593,0.38888888888888884,0.4537037037037037,0.41666666666666663,0.37962962962962965,0.42592592592592593,0.36111111111111116,0.35185185185185186,0.42592592592592593
18 t/m 24_30-49 km,0.3902439024390244,0.21951219512195122,0.2926829268292683,0.4634146341463415,0.21951219512195122,0.17073170731707318,0.2926829268292683,0.36585365853658536,0.12195121951219512,0.2926829268292683,0.43902439024390244,0.12195121951219512,0.024390243902439025,0.21951219512195122,0.1951219512195122,0.4878048780487805,0.6341463414634146,0.17073170731707318,0.14634146341463414,0.21951219512195122,0.17073170731707318,0.17073170731707318,0.2682926829268293,0.2926829268292683,0.12195121951219512,0.0,0.024390243902439025,0.24390243902439024,0.2682926829268293,0.43902439024390244,0.2926829268292683,0.3902439024390244,0.34146341463414637,0.17073170731707318,0.14634146341463414,0.2926829268292683,0.17073170731707318,0.17073170731707318,0.0975609756097561,0.21951219512195122,0.2682926829268293,0.024390243902439025,0.39634146341463417,0.3780487804878049,0.5853658536585366,0.39634146341463417,0.5426829268292683,0.4390243902439024,0.4085365853658537,0.3780487804878049,0.36585365853658536,0.45731707317073167,0.3414634146341463,0.3780487804878049,0.3719512195121951,0.3597560975609756,0.46341463414634143,0.3780487804878049,0.3475609756097561,0.4390243902439024,0.2987804878048781,0.41463414634146345,0.3780487804878049,0.4390243902439024,0.3719512195121951,0.41463414634146345,0.3719512195121951,0.4024390243902439
18 t/m 24_more than 50,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.5263157894736842,0.3684210526315789,0.21052631578947367,0.6842105263157895,0.3157894736842105,0.10526315789473684,0.21052631578947367,0.3684210526315789,0.21052631578947367,0.0,0.10526315789473684,0.21052631578947367,0.42105263157894735,0.47368421052631576,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.0,0.10526315789473684,0.15789473684210525,0.3684210526315789,0.3684210526315789,0.2631578947368421,0.3157894736842105,0.42105263157894735,0.3684210526315789,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.10526315789473684,0.2631578947368421,0.42105263157894735,0.0,0.4473684210526315,0.381578947368421,0.48684210526315785,0.4736842105263158,0.4342105263157895,0.4078947368421053,0.39473684210526316,0.3157894736842105,0.381578947368421,0.381578947368421,0.4342105263157895,0.32894736842105265,0.368421052631579,0.368421052631579,0.42105263157894735,0.3421052631578947,0.4473684210526315,0.368421052631579,0.3421052631578947,0.368421052631579,0.4078947368421053,0.35526315789473684,0.42105263157894735,0.42105263157894735,0.39473684210526316,0.4473684210526315
25 t/m 34_Less than 10 km,0.5652173913043478,0.2826086956521739,0.1956521739130435,0.717391304347826,0.34782608695652173,0.13043478260869565,0.5434782608695652,0.2826086956521739,0.13043478260869565,0.5,0.32608695652173914,0.10869565217391304,0.021739130434782608,0.2608695652173913,0.15217391304347827,0.4782608695652174,0.6521739130434783,0.30434782608695654,0.17391304347826086,0.2391304347826087,0.21739130434782608,0.10869565217391304,0.3695652173913043,0.1956521739130435,0.043478260869565216,0.021739130434782608,0.06521739130434782,0.32608695652173914,0.43478260869565216,0.2826086956521739,0.13043478260869565,0.32608695652173914,0.391304347826087,0.2826086956521739,0.15217391304347827,0.5434782608695652,0.043478260869565216,0.2391304347826087,0.10869565217391304,0.2608695652173913,0.5,0.043478260869565216,0.40217391304347827,0.6413043478260869,0.6195652173913043,0.5543478260869565,0.5054347826086957,0.47282608695652173,0.4402173913043478,0.4402173913043478,0.5217391304347826,0.5869565217391305,0.5434782608695652,0.36413043478260865,0.4184782608695652,0.3913043478260869,0.5597826086956522,0.42391304347826086,0.42391304347826086,0.5,0.32065217391304346,0.4565217391304348,0.3315217391304348,0.4619565217391305,0.3804347826086957,0.4402173913043478,0.5054347826086957,0.27717391304347827
25 t/m 34_10-19 km,0.43902439024390244,0.24390243902439024,0.24390243902439024,0.6585365853658537,0.3170731707317073,0.0975609756097561,0.34146341463414637,0.34146341463414637,0.1951219512195122,0.34146341463414637,0.36585365853658536,0.17073170731707318,0.04878048780487805,0.24390243902439024,0.2682926829268293,0.5365853658536586,0.5365853658536586,0.34146341463414637,0.024390243902439025,0.21951219512195122,0.12195121951219512,0.12195121951219512,0.21951219512195122,0.14634146341463414,0.07317073170731707,0.024390243902439025,0.0975609756097561,0.1951219512195122,0.36585365853658536,0.1951219512195122,0.14634146341463414,0.4634146341463415,0.2682926829268293,0.1951219512195122,0.0975609756097561,0.4146341463414634,0.04878048780487805,0.1951219512195122,0.17073170731707318,0.3170731707317073,0.3902439024390244,0.024390243902439025,0.4207317073170732,0.6280487804878049,0.6280487804878049,0.573170731707317,0.5670731707317073,0.44512195121951215,0.39634146341463417,0.3719512195121951,0.5182926829268293,0.5487804878048781,0.5426829268292683,0.3475609756097561,0.43292682926829273,0.35365853658536583,0.5853658536585366,0.35365853658536583,0.3597560975609756,0.5304878048780488,0.2621951219512195,0.4024390243902439,0.29268292682926833,0.3780487804878049,0.3597560975609756,0.35365853658536583,0.44512195121951215,0.35365853658536583
25 t/m 34_20-29 km,0.46,0.32,0.3,0.68,0.36,0.12,0.44,0.42,0.14,0.34,0.36,0.2,0.02,0.18,0.24,0.74,0.6,0.28,0.12,0.34,0.22,0.2,0.28,0.2,0.16,0.02,0.06,0.18,0.44,0.36,0.24,0.42,0.52,0.26,0.18,0.44,0.14,0.22,0.2,0.38,0.26,0.02,0.475,0.56,0.635,0.57,0.565,0.535,0.45499999999999996,0.45499999999999996,0.505,0.615,0.5,0.44999999999999996,0.41000000000000003,0.365,0.575,0.375,0.44499999999999995,0.555,0.36,0.52,0.375,0.46499999999999997,0.395,0.41000000000000003,0.41000000000000003,0.42000000000000004
25 t/m 34_30-49 km,0.4666666666666667,0.3333333333333333,0.3111111111111111,0.4,0.2,0.18888888888888888,0.2777777777777778,0.34444444444444444,0.16666666666666666,0.28888888888888886,0.3,0.2222222222222222,0.03333333333333333,0.16666666666666666,0.2111111111111111,0.5222222222222223,0.4888888888888889,0.28888888888888886,0.14444444444444443,0.3,0.2,0.15555555555555556,0.2,0.12222222222222222,0.13333333333333333,0.022222222222222223,0.044444444444444446,0.18888888888888888,0.26666666666666666,0.35555555555555557,0.25555555555555554,0.4444444444444444,0.34444444444444444,0.2222222222222222,0.2111111111111111,0.28888888888888886,0.15555555555555556,0.1111111111111111,0.06666666666666667,0.18888888888888888,0.2111111111111111,0.011111111111111112,0.4305555555555556,0.44999999999999996,0.5472222222222223,0.5027777777777778,0.49722222222222223,0.5083333333333333,0.3666666666666667,0.4,0.475,0.4722222222222222,0.4472222222222222,0.39722222222222225,0.3833333333333333,0.3833333333333333,0.4527777777777777,0.36944444444444446,0.3583333333333333,0.44999999999999996,0.375,0.46111111111111114,0.3555555555555555,0.43333333333333335,0.36944444444444446,0.37777777777777777,0.34444444444444444,0.4111111111111111
25 t/m 34_more than 50,0.625,0.2916666666666667,0.4791666666666667,0.5,0.3958333333333333,0.08333333333333333,0.3333333333333333,0.3541666666666667,0.125,0.5,0.2916666666666667,0.1875,0.0,0.3333333333333333,0.2916666666666667,0.6666666666666666,0.6041666666666666,0.25,0.10416666666666667,0.2916666666666667,0.1875,0.125,0.375,0.22916666666666666,0.25,0.041666666666666664,0.020833333333333332,0.20833333333333334,0.2916666666666667,0.2916666666666667,0.22916666666666666,0.5625,0.5,0.22916666666666666,0.20833333333333334,0.5625,0.1875,0.20833333333333334,0.125,0.4166666666666667,0.4166666666666667,0.041666666666666664,0.40625,0.484375,0.5833333333333334,0.453125,0.5364583333333334,0.5104166666666666,0.45833333333333337,0.45833333333333337,0.29166666666666663,0.546875,0.453125,0.42708333333333337,0.36458333333333337,0.32291666666666663,0.47395833333333337,0.3125,0.40625,0.4375,0.23958333333333331,0.43229166666666663,0.27083333333333337,0.36458333333333337,0.33333333333333337,0.33854166666666663,0.38541666666666663,0.35416666666666663
