popolazione,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q12_13,Q12_14,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q13_12,Q13_13,Q13_14,Q13_15,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q18_11,Q18_12,Q18_13,Q18_14,Q18_15,Q18_16,Q18_17,Q18_18,Q18_19,Q18_20,Q18_21,Q18_22,Q18_23,Q20,Q21
18 t/m 24_10-19 km,0.6785714285714286,0.35714285714285715,0.10714285714285714,0.8214285714285714,0.25,0.07142857142857142,0.32142857142857145,0.2857142857142857,0.03571428571428571,0.35714285714285715,0.39285714285714285,0.07142857142857142,0.03571428571428571,0.35714285714285715,0.25,0.14285714285714285,0.5357142857142857,0.25,0.03571428571428571,0.32142857142857145,0.25,0.03571428571428571,0.32142857142857145,0.25,0.0,0.03571428571428571,0.10714285714285714,0.4642857142857143,0.5357142857142857,0.2857142857142857,0.10714285714285714,0.5,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.17857142857142858,0.03571428571428571,0.39285714285714285,0.10714285714285714,0.10714285714285714,0.35714285714285715,0.0,0.27083333333333337,0.6574074074074074,0.5394736842105263,0.5,0.4903846153846154,0.40625,0.33333333333333337,0.4642857142857143,0.5480769230769231,0.6875,0.5833333333333334,0.3977272727272727,0.44999999999999996,0.42391304347826086,0.63,0.36458333333333337,0.3695652173913043,0.46739130434782605,0.38541666666666663,0.5,0.30000000000000004,0.36111111111111116,0.35,0.3529411764705882,0.4642857142857143,0.4464285714285714
18 t/m 24_20-29 km,0.5714285714285714,0.21428571428571427,0.0,0.7142857142857143,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.35714285714285715,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.07142857142857142,0.0,0.2857142857142857,0.35714285714285715,0.14285714285714285,0.5,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.0,0.0,0.35714285714285715,0.5,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.0,0.23076923076923078,0.6785714285714286,0.625,0.35416666666666663,0.4821428571428571,0.5,0.27083333333333337,0.375,0.5,0.6428571428571429,0.5,0.3653846153846154,0.4375,0.46153846153846156,0.7142857142857143,0.47916666666666663,0.3846153846153846,0.5892857142857143,0.40384615384615385,0.34090909090909094,0.23076923076923078,0.30000000000000004,0.36363636363636365,0.41666666666666663,0.4464285714285714,0.4285714285714286
18 t/m 24_30-49 km,0.5,0.2692307692307692,0.038461538461538464,0.8461538461538461,0.07692307692307693,0.15384615384615385,0.2692307692307692,0.3076923076923077,0.0,0.46153846153846156,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.11538461538461539,0.23076923076923078,0.5,0.15384615384615385,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.0,0.19230769230769232,0.11538461538461539,0.07692307692307693,0.0,0.15384615384615385,0.2692307692307692,0.34615384615384615,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.19230769230769232,0.34615384615384615,0.11538461538461539,0.34615384615384615,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.19230769230769232,0.2692307692307692,0.0,0.46739130434782605,0.6,0.5416666666666666,0.4558823529411765,0.3913043478260869,0.5333333333333333,0.25,0.41666666666666663,0.4545454545454546,0.5869565217391305,0.41666666666666663,0.25,0.40476190476190477,0.2727272727272727,0.5520833333333334,0.34523809523809523,0.2934782608695652,0.5,0.31818181818181823,0.4411764705882353,0.2727272727272727,0.296875,0.3375,0.36764705882352944,0.4807692307692307,0.45192307692307687
18 t/m 24_Less than 10 km,0.5106382978723404,0.2978723404255319,0.06382978723404255,0.7446808510638298,0.2978723404255319,0.06382978723404255,0.3404255319148936,0.2127659574468085,0.06382978723404255,0.425531914893617,0.3829787234042553,0.0851063829787234,0.0425531914893617,0.2765957446808511,0.2127659574468085,0.2765957446808511,0.5957446808510638,0.3191489361702128,0.10638297872340426,0.2765957446808511,0.0851063829787234,0.0425531914893617,0.3191489361702128,0.2765957446808511,0.06382978723404255,0.06382978723404255,0.1276595744680851,0.2978723404255319,0.46808510638297873,0.23404255319148937,0.0425531914893617,0.2765957446808511,0.3191489361702128,0.425531914893617,0.1276595744680851,0.23404255319148937,0.02127659574468085,0.3829787234042553,0.0851063829787234,0.1276595744680851,0.5319148936170213,0.02127659574468085,0.30405405405405406,0.7559523809523809,0.717741935483871,0.63,0.5608108108108109,0.5104166666666666,0.4196428571428571,0.4296875,0.6714285714285714,0.7258064516129032,0.6323529411764706,0.35,0.40625,0.4921875,0.7432432432432432,0.4375,0.3833333333333333,0.5740740740740741,0.30645161290322576,0.5714285714285714,0.31000000000000005,0.5,0.3375,0.40625,0.5053191489361702,0.42553191489361697
18 t/m 24_more than 50,0.5555555555555556,0.2777777777777778,0.1111111111111111,0.8888888888888888,0.2777777777777778,0.05555555555555555,0.4444444444444444,0.2777777777777778,0.1111111111111111,0.3333333333333333,0.3888888888888889,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.3888888888888889,0.6111111111111112,0.2222222222222222,0.05555555555555555,0.2777777777777778,0.16666666666666666,0.0,0.2777777777777778,0.16666666666666666,0.05555555555555555,0.0,0.05555555555555555,0.2777777777777778,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.3888888888888889,0.1111111111111111,0.16666666666666666,0.3888888888888889,0.0,0.38235294117647056,0.6764705882352942,0.6323529411764706,0.5441176470588235,0.41666666666666663,0.4642857142857143,0.41666666666666663,0.38235294117647056,0.42647058823529416,0.625,0.4807692307692307,0.36764705882352944,0.4117647058823529,0.4375,0.640625,0.3833333333333333,0.390625,0.4852941176470589,0.32352941176470584,0.4821428571428571,0.265625,0.31818181818181823,0.3846153846153846,0.4285714285714286,0.5138888888888888,0.4305555555555556
25 t/m 34_10-19 km,0.5121951219512195,0.2926829268292683,0.04878048780487805,0.8536585365853658,0.07317073170731707,0.04878048780487805,0.5121951219512195,0.3902439024390244,0.024390243902439025,0.2926829268292683,0.34146341463414637,0.0,0.024390243902439025,0.36585365853658536,0.1951219512195122,0.2682926829268293,0.6585365853658537,0.07317073170731707,0.07317073170731707,0.2926829268292683,0.17073170731707318,0.024390243902439025,0.2926829268292683,0.24390243902439024,0.0,0.0,0.07317073170731707,0.36585365853658536,0.2926829268292683,0.17073170731707318,0.04878048780487805,0.21951219512195122,0.2682926829268293,0.1951219512195122,0.14634146341463414,0.1951219512195122,0.0975609756097561,0.43902439024390244,0.07317073170731707,0.14634146341463414,0.4634146341463415,0.0,0.4013157894736842,0.5512820512820513,0.5546875,0.4722222222222222,0.4285714285714286,0.51,0.3709677419354839,0.4083333333333333,0.6,0.640625,0.5925925925925926,0.30000000000000004,0.3571428571428571,0.33870967741935487,0.6363636363636364,0.3359375,0.4032258064516129,0.4913793103448276,0.390625,0.4130434782608695,0.2727272727272727,0.34615384615384615,0.33333333333333337,0.33653846153846156,0.49390243902439024,0.43292682926829273
25 t/m 34_20-29 km,0.4444444444444444,0.25925925925925924,0.18518518518518517,0.6666666666666666,0.18518518518518517,0.037037037037037035,0.48148148148148145,0.25925925925925924,0.0,0.37037037037037035,0.3333333333333333,0.07407407407407407,0.0,0.25925925925925924,0.18518518518518517,0.5185185185185185,0.6296296296296297,0.2222222222222222,0.1111111111111111,0.14814814814814814,0.037037037037037035,0.07407407407407407,0.14814814814814814,0.14814814814814814,0.037037037037037035,0.0,0.1111111111111111,0.4074074074074074,0.37037037037037035,0.18518518518518517,0.07407407407407407,0.2962962962962963,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.5555555555555556,0.07407407407407407,0.3333333333333333,0.7037037037037037,0.0,0.2685185185185185,0.6481481481481481,0.6770833333333334,0.46590909090909094,0.5192307692307693,0.5625,0.42391304347826086,0.41666666666666663,0.6388888888888888,0.7065217391304348,0.5694444444444444,0.4285714285714286,0.45833333333333337,0.44565217391304346,0.6666666666666666,0.4625,0.35416666666666663,0.5652173913043478,0.36363636363636365,0.48809523809523814,0.2173913043478261,0.44999999999999996,0.43181818181818177,0.4782608695652174,0.4537037037037037,0.37962962962962965
25 t/m 34_30-49 km,0.43137254901960786,0.2549019607843137,0.058823529411764705,0.5490196078431373,0.13725490196078433,0.0392156862745098,0.47058823529411764,0.2549019607843137,0.058823529411764705,0.17647058823529413,0.21568627450980393,0.13725490196078433,0.0,0.1568627450980392,0.09803921568627451,0.29411764705882354,0.5490196078431373,0.19607843137254902,0.09803921568627451,0.19607843137254902,0.0784313725490196,0.0196078431372549,0.11764705882352941,0.09803921568627451,0.0,0.0,0.11764705882352941,0.17647058823529413,0.2549019607843137,0.09803921568627451,0.13725490196078433,0.29411764705882354,0.23529411764705882,0.11764705882352941,0.0784313725490196,0.19607843137254902,0.0196078431372549,0.1568627450980392,0.0392156862745098,0.11764705882352941,0.27450980392156865,0.0196078431372549,0.375,0.5677083333333334,0.5535714285714286,0.4807692307692307,0.44565217391304346,0.4013157894736842,0.36904761904761907,0.41025641025641024,0.4945652173913043,0.5792682926829268,0.4444444444444444,0.37234042553191493,0.40116279069767447,0.375,0.5681818181818182,0.44999999999999996,0.3719512195121951,0.4534883720930233,0.3388888888888889,0.4605263157894737,0.3351063829787234,0.4338235294117647,0.43243243243243246,0.40714285714285714,0.4411764705882353,0.446078431372549
25 t/m 34_Less than 10 km,0.5857142857142857,0.2571428571428571,0.04285714285714286,0.6857142857142857,0.15714285714285714,0.07142857142857142,0.42857142857142855,0.24285714285714285,0.014285714285714285,0.38571428571428573,0.14285714285714285,0.0,0.1,0.24285714285714285,0.14285714285714285,0.37142857142857144,0.6857142857142857,0.2,0.1,0.2571428571428571,0.11428571428571428,0.014285714285714285,0.4142857142857143,0.08571428571428572,0.014285714285714285,0.11428571428571428,0.12857142857142856,0.32857142857142857,0.45714285714285713,0.12857142857142856,0.05714285714285714,0.32857142857142857,0.4142857142857143,0.2571428571428571,0.12857142857142856,0.37142857142857144,0.02857142857142857,0.4142857142857143,0.18571428571428572,0.2571428571428571,0.6285714285714286,0.04285714285714286,0.2966101694915254,0.7096774193548387,0.6666666666666666,0.524390243902439,0.49590163934426235,0.5,0.36111111111111116,0.47959183673469385,0.6475409836065574,0.715,0.6148648648648649,0.34134615384615385,0.4019607843137255,0.3867924528301887,0.7638888888888888,0.3928571428571429,0.32843137254901966,0.5625,0.35106382978723405,0.5,0.19680851063829785,0.4054054054054054,0.28378378378378377,0.3141025641025641,0.5392857142857143,0.44285714285714284
25 t/m 34_more than 50,0.5789473684210527,0.34210526315789475,0.18421052631578946,0.631578947368421,0.18421052631578946,0.07894736842105263,0.4473684210526316,0.42105263157894735,0.13157894736842105,0.21052631578947367,0.34210526315789475,0.05263157894736842,0.0,0.15789473684210525,0.18421052631578946,0.3157894736842105,0.5526315789473685,0.21052631578947367,0.15789473684210525,0.3157894736842105,0.21052631578947367,0.18421052631578946,0.21052631578947367,0.18421052631578946,0.07894736842105263,0.0,0.15789473684210525,0.10526315789473684,0.23684210526315788,0.13157894736842105,0.15789473684210525,0.23684210526315788,0.34210526315789475,0.23684210526315788,0.13157894736842105,0.2631578947368421,0.05263157894736842,0.3684210526315789,0.05263157894736842,0.18421052631578946,0.3157894736842105,0.05263157894736842,0.43243243243243246,0.6319444444444444,0.5833333333333334,0.4921875,0.44594594594594594,0.4765625,0.3285714285714286,0.375,0.45138888888888884,0.5735294117647058,0.44166666666666665,0.3571428571428571,0.36363636363636365,0.3783783783783784,0.6,0.3445945945945946,0.29166666666666663,0.4285714285714286,0.31818181818181823,0.39655172413793105,0.2152777777777778,0.4224137931034483,0.3203125,0.3046875,0.4473684210526315,0.4407894736842105
