popolazione,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q12_13,Q12_14,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q13_12,Q13_13,Q13_14,Q13_15,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q18_11,Q18_12,Q18_13,Q18_14,Q18_15,Q18_16,Q18_17,Q18_18,Q18_19,Q18_20,Q18_21,Q18_22,Q18_23,Q20,Q21
35 t/m 44_10-19 km,0.47368421052631576,0.34210526315789475,0.07894736842105263,0.6578947368421053,0.42105263157894735,0.10526315789473684,0.34210526315789475,0.3157894736842105,0.02631578947368421,0.4473684210526316,0.21052631578947367,0.05263157894736842,0.07894736842105263,0.5526315789473685,0.39473684210526316,0.2894736842105263,0.6842105263157895,0.34210526315789475,0.13157894736842105,0.23684210526315788,0.15789473684210525,0.07894736842105263,0.47368421052631576,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.07894736842105263,0.6578947368421053,0.5263157894736842,0.4473684210526316,0.18421052631578946,0.5,0.5263157894736842,0.34210526315789475,0.21052631578947367,0.5,0.13157894736842105,0.23684210526315788,0.21052631578947367,0.2894736842105263,0.5526315789473685,0.02631578947368421,-0.2803819444444444,-0.09107142857142858,-0.08901515151515152,-0.09027777777777779,-0.10795454545454544,-0.12083333333333332,-0.1736111111111111,-0.15524193548387097,-0.09659090909090909,-0.08203125,-0.09375,-0.15,-0.125,-0.13911290322580644,-0.08272058823529413,-0.15178571428571427,-0.14583333333333334,-0.12903225806451613,-0.17463235294117646,-0.11249999999999999,-0.17338709677419356,-0.10560344827586207,-0.1275,-0.13043478260869565,-0.13486842105263158,-0.14967105263157895
35 t/m 44_20-29 km,0.5,0.3,0.13333333333333333,0.5666666666666667,0.2,0.16666666666666666,0.23333333333333334,0.23333333333333334,0.2,0.43333333333333335,0.26666666666666666,0.03333333333333333,0.03333333333333333,0.26666666666666666,0.2,0.4,0.7,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.26666666666666666,0.1,0.23333333333333334,0.13333333333333333,0.06666666666666667,0.0,0.0,0.5333333333333333,0.26666666666666666,0.23333333333333334,0.23333333333333334,0.5666666666666667,0.36666666666666664,0.26666666666666666,0.1,0.5,0.06666666666666667,0.36666666666666664,0.2,0.2,0.5666666666666667,0.0,-0.28292410714285715,-0.10129310344827586,-0.1225,-0.11499999999999999,-0.13194444444444445,-0.12228260869565216,-0.145,-0.1550925925925926,-0.12946428571428573,-0.10096153846153846,-0.12019230769230768,-0.16435185185185186,-0.15144230769230768,-0.14583333333333334,-0.125,-0.14903846153846154,-0.16346153846153846,-0.13,-0.17307692307692307,-0.1358695652173913,-0.16826923076923078,-0.14772727272727273,-0.17119565217391305,-0.15104166666666666,-0.13958333333333334,-0.15833333333333333
35 t/m 44_30-49 km,0.4375,0.3958333333333333,0.10416666666666667,0.5625,0.2916666666666667,0.10416666666666667,0.3958333333333333,0.2708333333333333,0.08333333333333333,0.4166666666666667,0.2708333333333333,0.08333333333333333,0.0,0.375,0.3333333333333333,0.2916666666666667,0.625,0.25,0.125,0.3333333333333333,0.125,0.08333333333333333,0.3958333333333333,0.1875,0.08333333333333333,0.020833333333333332,0.10416666666666667,0.4583333333333333,0.22916666666666666,0.20833333333333334,0.14583333333333334,0.3541666666666667,0.4166666666666667,0.20833333333333334,0.3125,0.375,0.22916666666666666,0.2916666666666667,0.08333333333333333,0.2708333333333333,0.375,0.0,-0.2861111111111111,-0.09801136363636365,-0.09908536585365854,-0.10096153846153846,-0.10267857142857142,-0.1234375,-0.15865384615384615,-0.15261627906976744,-0.1278409090909091,-0.09908536585365854,-0.1388888888888889,-0.1597222222222222,-0.14262820512820512,-0.14914772727272727,-0.10227272727272727,-0.15705128205128205,-0.15064102564102563,-0.14136904761904762,-0.15701219512195122,-0.12890625,-0.17005813953488372,-0.13006756756756757,-0.16319444444444445,-0.16544117647058823,-0.15234375,-0.15364583333333334
35 t/m 44_Less than 10 km,0.3472222222222222,0.25,0.06944444444444445,0.625,0.20833333333333334,0.08333333333333333,0.3333333333333333,0.125,0.09722222222222222,0.4166666666666667,0.2222222222222222,0.05555555555555555,0.027777777777777776,0.4027777777777778,0.2777777777777778,0.19444444444444445,0.5833333333333334,0.18055555555555555,0.05555555555555555,0.2222222222222222,0.09722222222222222,0.05555555555555555,0.2777777777777778,0.19444444444444445,0.041666666666666664,0.013888888888888888,0.16666666666666666,0.375,0.2916666666666667,0.2222222222222222,0.05555555555555555,0.3055555555555556,0.3611111111111111,0.125,0.09722222222222222,0.3194444444444444,0.041666666666666664,0.19444444444444445,0.125,0.18055555555555555,0.4722222222222222,0.013888888888888888,-0.28200604838709675,-0.0967741935483871,-0.08101851851851852,-0.09973404255319149,-0.11745689655172414,-0.125,-0.14095744680851063,-0.13962765957446807,-0.09639830508474576,-0.08653846153846154,-0.10085227272727273,-0.14795918367346939,-0.14150943396226415,-0.1502403846153846,-0.09722222222222221,-0.15384615384615385,-0.1448170731707317,-0.11684782608695651,-0.16576086956521738,-0.1137820512820513,-0.17375,-0.12797619047619047,-0.1440972222222222,-0.15625,-0.12586805555555555,-0.16145833333333334
35 t/m 44_more than 50,0.5106382978723404,0.44680851063829785,0.10638297872340426,0.5531914893617021,0.3404255319148936,0.06382978723404255,0.5957446808510638,0.44680851063829785,0.1702127659574468,0.425531914893617,0.2553191489361702,0.0851063829787234,0.06382978723404255,0.3617021276595745,0.44680851063829785,0.3617021276595745,0.3617021276595745,0.2765957446808511,0.1702127659574468,0.3829787234042553,0.2127659574468085,0.1276595744680851,0.425531914893617,0.19148936170212766,0.10638297872340426,0.0425531914893617,0.1276595744680851,0.46808510638297873,0.3404255319148936,0.3191489361702128,0.1702127659574468,0.5106382978723404,0.3829787234042553,0.3191489361702128,0.23404255319148937,0.46808510638297873,0.19148936170212766,0.3191489361702128,0.1702127659574468,0.3829787234042553,0.48936170212765956,0.06382978723404255,-0.29261363636363635,-0.11363636363636365,-0.09687499999999999,-0.10069444444444445,-0.13109756097560976,-0.11895161290322581,-0.1579861111111111,-0.16463414634146342,-0.16615853658536586,-0.11677631578947367,-0.1388888888888889,-0.17682926829268292,-0.1625,-0.17045454545454544,-0.12652439024390244,-0.17567567567567569,-0.1545138888888889,-0.1284722222222222,-0.17708333333333334,-0.13051470588235295,-0.171875,-0.1571969696969697,-0.17578125,-0.15953947368421054,-0.14627659574468085,-0.15159574468085107
45 t/m 54_10-19 km,0.4230769230769231,0.36538461538461536,0.019230769230769232,0.6923076923076923,0.40384615384615385,0.07692307692307693,0.36538461538461536,0.2692307692307692,0.019230769230769232,0.40384615384615385,0.19230769230769232,0.0,0.0,0.28846153846153844,0.25,0.28846153846153844,0.6153846153846154,0.23076923076923078,0.07692307692307693,0.28846153846153844,0.07692307692307693,0.038461538461538464,0.3269230769230769,0.11538461538461539,0.0,0.038461538461538464,0.11538461538461539,0.5961538461538461,0.40384615384615385,0.19230769230769232,0.11538461538461539,0.3269230769230769,0.4423076923076923,0.23076923076923078,0.1346153846153846,0.34615384615384615,0.1346153846153846,0.3076923076923077,0.11538461538461539,0.25,0.5961538461538461,0.0,-0.28191489361702127,-0.09625,-0.10054347826086957,-0.11011904761904762,-0.09861111111111112,-0.10468749999999999,-0.14634146341463414,-0.15217391304347827,-0.10714285714285715,-0.10085227272727273,-0.11858974358974358,-0.1638888888888889,-0.16335227272727273,-0.1502659574468085,-0.10326086956521738,-0.15701219512195122,-0.14634146341463414,-0.11627906976744187,-0.17467948717948717,-0.1284722222222222,-0.18292682926829268,-0.13541666666666666,-0.17095588235294118,-0.16776315789473684,-0.12139423076923078,-0.14783653846153846
45 t/m 54_20-29 km,0.5517241379310345,0.3448275862068966,0.034482758620689655,0.6896551724137931,0.3448275862068966,0.13793103448275862,0.41379310344827586,0.10344827586206896,0.10344827586206896,0.5517241379310345,0.2413793103448276,0.0,0.06896551724137931,0.27586206896551724,0.27586206896551724,0.20689655172413793,0.6551724137931034,0.1724137931034483,0.10344827586206896,0.1724137931034483,0.06896551724137931,0.13793103448275862,0.27586206896551724,0.20689655172413793,0.034482758620689655,0.034482758620689655,0.13793103448275862,0.5862068965517241,0.41379310344827586,0.27586206896551724,0.13793103448275862,0.3103448275862069,0.5172413793103449,0.20689655172413793,0.20689655172413793,0.4827586206896552,0.034482758620689655,0.27586206896551724,0.20689655172413793,0.3103448275862069,0.5862068965517241,0.0,-0.2829861111111111,-0.08173076923076922,-0.08238636363636365,-0.09926470588235295,-0.08249999999999999,-0.09821428571428573,-0.12828947368421054,-0.1525,-0.11342592592592593,-0.09375,-0.12828947368421054,-0.15625,-0.1388888888888889,-0.13802083333333334,-0.10054347826086957,-0.14802631578947367,-0.14375,-0.11607142857142858,-0.19010416666666669,-0.1111111111111111,-0.18,-0.11764705882352941,-0.15833333333333333,-0.14453125,-0.13577586206896552,-0.14870689655172414
45 t/m 54_30-49 km,0.47619047619047616,0.40476190476190477,0.16666666666666666,0.5952380952380952,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.23809523809523808,0.11904761904761904,0.47619047619047616,0.3333333333333333,0.023809523809523808,0.023809523809523808,0.2619047619047619,0.2619047619047619,0.47619047619047616,0.5952380952380952,0.19047619047619047,0.16666666666666666,0.2857142857142857,0.19047619047619047,0.047619047619047616,0.42857142857142855,0.16666666666666666,0.0,0.07142857142857142,0.11904761904761904,0.5714285714285714,0.16666666666666666,0.30952380952380953,0.07142857142857142,0.5238095238095238,0.40476190476190477,0.07142857142857142,0.2619047619047619,0.35714285714285715,0.11904761904761904,0.23809523809523808,0.14285714285714285,0.2857142857142857,0.4523809523809524,0.047619047619047616,-0.2865953947368421,-0.08493589743589744,-0.08717105263157895,-0.09107142857142858,-0.10069444444444445,-0.115234375,-0.15178571428571427,-0.15371621621621623,-0.10855263157894737,-0.0929054054054054,-0.11948529411764705,-0.15705128205128205,-0.14464285714285716,-0.15033783783783783,-0.10416666666666666,-0.158203125,-0.14717741935483872,-0.12857142857142856,-0.175,-0.11666666666666667,-0.17905405405405406,-0.13577586206896552,-0.146484375,-0.142578125,-0.13839285714285715,-0.15476190476190477
45 t/m 54_Less than 10 km,0.47058823529411764,0.23529411764705882,0.047058823529411764,0.7176470588235294,0.3058823529411765,0.047058823529411764,0.3176470588235294,0.25882352941176473,0.047058823529411764,0.4823529411764706,0.18823529411764706,0.023529411764705882,0.047058823529411764,0.4470588235294118,0.2235294117647059,0.24705882352941178,0.611764705882353,0.17647058823529413,0.07058823529411765,0.2,0.16470588235294117,0.058823529411764705,0.36470588235294116,0.15294117647058825,0.058823529411764705,0.023529411764705882,0.2,0.5529411764705883,0.3764705882352941,0.27058823529411763,0.10588235294117647,0.35294117647058826,0.43529411764705883,0.21176470588235294,0.11764705882352941,0.47058823529411764,0.058823529411764705,0.24705882352941178,0.21176470588235294,0.32941176470588235,0.6235294117647059,0.011764705882352941,-0.282320205479452,-0.07500000000000001,-0.07880434782608695,-0.1016949152542373,-0.09873188405797101,-0.10416666666666666,-0.15778688524590165,-0.13899253731343283,-0.08680555555555555,-0.06955645161290322,-0.08662280701754385,-0.16268382352941177,-0.15,-0.15625,-0.09628378378378377,-0.15227272727272728,-0.14945652173913043,-0.12061403508771928,-0.1721311475409836,-0.11170212765957446,-0.17211538461538461,-0.1409313725490196,-0.1690340909090909,-0.1525,-0.12867647058823528,-0.1610294117647059
45 t/m 54_more than 50,0.5846153846153846,0.46153846153846156,0.2,0.6,0.26153846153846155,0.1076923076923077,0.4153846153846154,0.3230769230769231,0.09230769230769231,0.46153846153846156,0.24615384615384617,0.015384615384615385,0.046153846153846156,0.2923076923076923,0.4153846153846154,0.5538461538461539,0.5846153846153846,0.27692307692307694,0.09230769230769231,0.3230769230769231,0.15384615384615385,0.13846153846153847,0.49230769230769234,0.16923076923076924,0.046153846153846156,0.07692307692307693,0.09230769230769231,0.49230769230769234,0.38461538461538464,0.3076923076923077,0.18461538461538463,0.5230769230769231,0.49230769230769234,0.2923076923076923,0.2,0.49230769230769234,0.2,0.36923076923076925,0.18461538461538463,0.47692307692307695,0.49230769230769234,0.015384615384615385,-0.28920454545454544,-0.08792372881355931,-0.09316037735849056,-0.11046511627906977,-0.1,-0.1078125,-0.15745192307692307,-0.1423611111111111,-0.1472457627118644,-0.07932692307692307,-0.12259615384615385,-0.15833333333333333,-0.1482843137254902,-0.1567622950819672,-0.12068965517241378,-0.1658653846153846,-0.16090425531914893,-0.1375,-0.18278301886792453,-0.13125,-0.18287037037037038,-0.1449468085106383,-0.16506410256410256,-0.1480978260869565,-0.1375,-0.1605769230769231
55 t/m 70_10-19 km,0.5454545454545454,0.4025974025974026,0.09090909090909091,0.6753246753246753,0.36363636363636365,0.09090909090909091,0.4025974025974026,0.3116883116883117,0.09090909090909091,0.35064935064935066,0.18181818181818182,0.0,0.06493506493506493,0.3246753246753247,0.2857142857142857,0.33766233766233766,0.5324675324675324,0.24675324675324675,0.05194805194805195,0.2077922077922078,0.15584415584415584,0.05194805194805195,0.3116883116883117,0.06493506493506493,0.025974025974025976,0.03896103896103896,0.19480519480519481,0.5064935064935064,0.2857142857142857,0.16883116883116883,0.03896103896103896,0.38961038961038963,0.33766233766233766,0.18181818181818182,0.12987012987012986,0.37662337662337664,0.16883116883116883,0.18181818181818182,0.14285714285714285,0.35064935064935066,0.4805194805194805,0.025974025974025976,-0.28759765625,-0.08996212121212122,-0.09322033898305085,-0.10286458333333334,-0.10532407407407407,-0.10653409090909091,-0.16037735849056603,-0.14818548387096775,-0.11538461538461539,-0.09166666666666667,-0.12388392857142858,-0.1765873015873016,-0.1408898305084746,-0.16477272727272727,-0.12215909090909091,-0.16704545454545455,-0.16581632653061223,-0.13038793103448276,-0.17520491803278687,-0.13164893617021275,-0.17995689655172414,-0.13932291666666666,-0.16527777777777777,-0.15482954545454544,-0.12337662337662339,-0.1663961038961039
