popolazione,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q12_13,Q12_14,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q13_12,Q13_13,Q13_14,Q13_15,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q18_11,Q18_12,Q18_13,Q18_14,Q18_15,Q18_16,Q18_17,Q18_18,Q18_19,Q18_20,Q18_21,Q18_22,Q18_23,Q20,Q21
35 t/m 44_10-19 km,0.48936170212765956,0.23404255319148937,0.2127659574468085,0.7659574468085106,0.2765957446808511,0.0851063829787234,0.6170212765957447,0.3829787234042553,0.06382978723404255,0.425531914893617,0.3404255319148936,0.06382978723404255,0.02127659574468085,0.1702127659574468,0.14893617021276595,0.5531914893617021,0.6170212765957447,0.14893617021276595,0.0851063829787234,0.19148936170212766,0.2127659574468085,0.0851063829787234,0.2765957446808511,0.1702127659574468,0.06382978723404255,0.0425531914893617,0.1276595744680851,0.23404255319148937,0.2553191489361702,0.19148936170212766,0.1276595744680851,0.5106382978723404,0.3617021276595745,0.23404255319148937,0.14893617021276595,0.46808510638297873,0.06382978723404255,0.2553191489361702,0.06382978723404255,0.425531914893617,0.46808510638297873,0.0,0.41666666666666663,0.6055555555555555,0.6190476190476191,0.5608108108108109,0.5773809523809523,0.45394736842105265,0.3846153846153846,0.40476190476190477,0.5170454545454546,0.5375,0.5135135135135135,0.36250000000000004,0.29166666666666663,0.32558139534883723,0.5365853658536586,0.2804878048780488,0.32894736842105265,0.5,0.2621951219512195,0.36363636363636365,0.22093023255813954,0.3648648648648649,0.2941176470588235,0.2361111111111111,0.4627659574468085,0.29255319148936165
35 t/m 44_20-29 km,0.44680851063829785,0.23404255319148937,0.3404255319148936,0.7021276595744681,0.2765957446808511,0.0851063829787234,0.40425531914893614,0.2765957446808511,0.10638297872340426,0.44680851063829785,0.2978723404255319,0.1276595744680851,0.0,0.2553191489361702,0.2127659574468085,0.5957446808510638,0.6808510638297872,0.2127659574468085,0.0851063829787234,0.2553191489361702,0.1276595744680851,0.14893617021276595,0.3191489361702128,0.14893617021276595,0.1276595744680851,0.0,0.02127659574468085,0.19148936170212766,0.40425531914893614,0.425531914893617,0.14893617021276595,0.5319148936170213,0.2978723404255319,0.1702127659574468,0.14893617021276595,0.44680851063829785,0.1276595744680851,0.23404255319148937,0.0851063829787234,0.2765957446808511,0.3404255319148936,0.02127659574468085,0.44318181818181823,0.5691489361702128,0.6363636363636364,0.563953488372093,0.563953488372093,0.5182926829268293,0.41874999999999996,0.40555555555555556,0.4722222222222222,0.5227272727272727,0.4935897435897436,0.3944444444444445,0.3666666666666667,0.42391304347826086,0.5652173913043478,0.37222222222222223,0.34659090909090906,0.48913043478260865,0.3351063829787234,0.4941860465116279,0.32065217391304346,0.43292682926829273,0.3571428571428571,0.39880952380952384,0.4042553191489362,0.3936170212765957
35 t/m 44_30-49 km,0.40350877192982454,0.2807017543859649,0.22807017543859648,0.47368421052631576,0.2807017543859649,0.10526315789473684,0.40350877192982454,0.3333333333333333,0.14035087719298245,0.38596491228070173,0.38596491228070173,0.12280701754385964,0.0,0.17543859649122806,0.24561403508771928,0.5964912280701754,0.43859649122807015,0.22807017543859648,0.08771929824561403,0.22807017543859648,0.15789473684210525,0.12280701754385964,0.19298245614035087,0.15789473684210525,0.07017543859649122,0.017543859649122806,0.12280701754385964,0.19298245614035087,0.3157894736842105,0.38596491228070173,0.24561403508771928,0.3333333333333333,0.24561403508771928,0.21052631578947367,0.05263157894736842,0.3684210526315789,0.05263157894736842,0.05263157894736842,0.017543859649122806,0.2807017543859649,0.2807017543859649,0.017543859649122806,0.3935185185185185,0.48557692307692313,0.5509259259259259,0.5459183673469388,0.4852941176470589,0.43229166666666663,0.45408163265306123,0.423469387755102,0.4,0.48,0.47,0.446078431372549,0.375,0.3472222222222222,0.47596153846153844,0.36979166666666663,0.375,0.40816326530612246,0.30500000000000005,0.43617021276595747,0.37254901960784315,0.4402173913043478,0.375,0.3970588235294118,0.368421052631579,0.36403508771929827
35 t/m 44_Less than 10 km,0.54,0.22,0.14,0.74,0.24,0.0,0.54,0.18,0.08,0.36,0.16,0.04,0.06,0.24,0.08,0.54,0.68,0.2,0.02,0.22,0.04,0.04,0.32,0.08,0.04,0.04,0.12,0.22,0.32,0.12,0.1,0.36,0.42,0.22,0.1,0.48,0.02,0.2,0.1,0.36,0.4,0.02,0.41666666666666663,0.6914893617021277,0.7125,0.6515151515151515,0.6964285714285714,0.5757575757575758,0.42500000000000004,0.38414634146341464,0.7267441860465116,0.743421052631579,0.6742424242424242,0.37209302325581395,0.40625,0.3392857142857143,0.6707317073170732,0.3513513513513513,0.39583333333333337,0.5192307692307693,0.2272727272727273,0.4916666666666667,0.19047619047619047,0.3194444444444444,0.30405405405405406,0.3653846153846154,0.505,0.29500000000000004
35 t/m 44_more than 50,0.5471698113207547,0.41509433962264153,0.37735849056603776,0.39622641509433965,0.37735849056603776,0.1320754716981132,0.49056603773584906,0.41509433962264153,0.18867924528301888,0.49056603773584906,0.16981132075471697,0.1320754716981132,0.07547169811320754,0.2641509433962264,0.2641509433962264,0.5283018867924528,0.5660377358490566,0.22641509433962265,0.2641509433962264,0.3584905660377358,0.18867924528301888,0.16981132075471697,0.3018867924528302,0.03773584905660377,0.09433962264150944,0.05660377358490566,0.07547169811320754,0.2641509433962264,0.3018867924528302,0.16981132075471697,0.18867924528301888,0.4528301886792453,0.39622641509433965,0.2830188679245283,0.1320754716981132,0.33962264150943394,0.11320754716981132,0.16981132075471697,0.16981132075471697,0.2641509433962264,0.20754716981132076,0.0,0.3829787234042553,0.48469387755102045,0.546875,0.4782608695652174,0.5797872340425532,0.48888888888888893,0.40760869565217395,0.41666666666666663,0.33854166666666663,0.48469387755102045,0.44680851063829785,0.32065217391304346,0.3936170212765957,0.31499999999999995,0.44387755102040816,0.2857142857142857,0.26595744680851063,0.3977272727272727,0.2446808510638298,0.40909090909090906,0.25,0.36046511627906974,0.3097826086956522,0.34375,0.3915094339622641,0.35377358490566035
45 t/m 54_10-19 km,0.6122448979591837,0.22448979591836735,0.20408163265306123,0.7346938775510204,0.24489795918367346,0.061224489795918366,0.6122448979591837,0.32653061224489793,0.08163265306122448,0.46938775510204084,0.22448979591836735,0.1836734693877551,0.02040816326530612,0.16326530612244897,0.14285714285714285,0.6530612244897959,0.5714285714285714,0.16326530612244897,0.061224489795918366,0.32653061224489793,0.14285714285714285,0.10204081632653061,0.40816326530612246,0.10204081632653061,0.10204081632653061,0.04081632653061224,0.14285714285714285,0.16326530612244897,0.3673469387755102,0.20408163265306123,0.08163265306122448,0.4897959183673469,0.4489795918367347,0.12244897959183673,0.061224489795918366,0.42857142857142855,0.0,0.16326530612244897,0.08163265306122448,0.3469387755102041,0.4897959183673469,0.0,0.3369565217391305,0.6277777777777778,0.5815217391304348,0.4807692307692307,0.5163043478260869,0.39743589743589747,0.3161764705882353,0.3414634146341463,0.46111111111111114,0.59375,0.3970588235294118,0.3532608695652174,0.35624999999999996,0.34090909090909094,0.5755813953488372,0.30952380952380953,0.29268292682926833,0.44512195121951215,0.25555555555555554,0.3787878787878788,0.22499999999999998,0.3819444444444444,0.256578947368421,0.29054054054054057,0.45408163265306123,0.2857142857142857
45 t/m 54_20-29 km,0.6724137931034483,0.27586206896551724,0.29310344827586204,0.7758620689655172,0.29310344827586204,0.08620689655172414,0.5172413793103449,0.3620689655172414,0.1206896551724138,0.5,0.2413793103448276,0.15517241379310345,0.034482758620689655,0.22413793103448276,0.13793103448275862,0.7068965517241379,0.6724137931034483,0.1724137931034483,0.10344827586206896,0.3275862068965517,0.1206896551724138,0.13793103448275862,0.46551724137931033,0.10344827586206896,0.13793103448275862,0.017241379310344827,0.1206896551724138,0.29310344827586204,0.3103448275862069,0.1896551724137931,0.13793103448275862,0.4482758620689655,0.3793103448275862,0.1896551724137931,0.1724137931034483,0.5,0.10344827586206896,0.3275862068965517,0.06896551724137931,0.5,0.5517241379310345,0.034482758620689655,0.42105263157894735,0.6226415094339622,0.6712962962962963,0.56,0.6318181818181818,0.526595744680851,0.3529411764705882,0.4,0.5045454545454545,0.6084905660377359,0.5,0.33018867924528306,0.28240740740740744,0.30454545454545456,0.49090909090909096,0.2222222222222222,0.245,0.4575471698113207,0.2149122807017544,0.4,0.20754716981132076,0.40104166666666663,0.265,0.27040816326530615,0.44396551724137934,0.31896551724137934
45 t/m 54_30-49 km,0.6133333333333333,0.38666666666666666,0.4266666666666667,0.6933333333333334,0.37333333333333335,0.09333333333333334,0.49333333333333335,0.41333333333333333,0.18666666666666668,0.48,0.3333333333333333,0.17333333333333334,0.05333333333333334,0.24,0.29333333333333333,0.7466666666666667,0.6666666666666666,0.17333333333333334,0.05333333333333334,0.3333333333333333,0.16,0.12,0.38666666666666666,0.16,0.13333333333333333,0.06666666666666667,0.08,0.16,0.3466666666666667,0.26666666666666666,0.16,0.5333333333333333,0.38666666666666666,0.22666666666666666,0.12,0.48,0.02666666666666667,0.26666666666666666,0.17333333333333334,0.48,0.5066666666666667,0.02666666666666667,0.3730769230769231,0.5387323943661971,0.5642857142857143,0.4609375,0.5507246376811594,0.4879032258064516,0.33203125,0.3955223880597015,0.4084507042253521,0.47388059701492535,0.4032258064516129,0.34328358208955223,0.2947761194029851,0.27464788732394363,0.4565217391304348,0.25735294117647056,0.30000000000000004,0.4178571428571428,0.2326388888888889,0.3125,0.22761194029850745,0.3656716417910447,0.28409090909090906,0.2867647058823529,0.43666666666666665,0.29333333333333333
45 t/m 54_Less than 10 km,0.5,0.19444444444444445,0.2222222222222222,0.7361111111111112,0.3888888888888889,0.027777777777777776,0.4722222222222222,0.20833333333333334,0.041666666666666664,0.5,0.2222222222222222,0.027777777777777776,0.05555555555555555,0.1527777777777778,0.1111111111111111,0.5138888888888888,0.6111111111111112,0.2916666666666667,0.05555555555555555,0.3333333333333333,0.1527777777777778,0.08333333333333333,0.4444444444444444,0.1527777777777778,0.041666666666666664,0.05555555555555555,0.2222222222222222,0.18055555555555555,0.3333333333333333,0.1388888888888889,0.041666666666666664,0.3055555555555556,0.4305555555555556,0.2638888888888889,0.041666666666666664,0.4444444444444444,0.0,0.2638888888888889,0.1527777777777778,0.3888888888888889,0.5555555555555556,0.027777777777777776,0.4722222222222222,0.6666666666666666,0.6309523809523809,0.5,0.5476190476190477,0.5294117647058824,0.41145833333333337,0.3915094339622641,0.5846153846153846,0.6052631578947368,0.5833333333333334,0.375,0.35169491525423724,0.3870967741935484,0.675,0.2991071428571429,0.27450980392156865,0.42500000000000004,0.23828125,0.46739130434782605,0.24166666666666664,0.3679245283018868,0.30000000000000004,0.30603448275862066,0.5243055555555556,0.2881944444444444
45 t/m 54_more than 50,0.5396825396825397,0.3333333333333333,0.4126984126984127,0.5714285714285714,0.3333333333333333,0.14285714285714285,0.4603174603174603,0.3492063492063492,0.20634920634920634,0.3492063492063492,0.2222222222222222,0.14285714285714285,0.07936507936507936,0.12698412698412698,0.2698412698412698,0.6666666666666666,0.6031746031746031,0.23809523809523808,0.06349206349206349,0.31746031746031744,0.20634920634920634,0.15873015873015872,0.2698412698412698,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.30158730158730157,0.1746031746031746,0.15873015873015872,0.5714285714285714,0.3492063492063492,0.25396825396825395,0.14285714285714285,0.3492063492063492,0.031746031746031744,0.12698412698412698,0.09523809523809523,0.4444444444444444,0.38095238095238093,0.06349206349206349,0.34745762711864403,0.55,0.635593220338983,0.5307017543859649,0.6101694915254238,0.5401785714285714,0.42452830188679247,0.3389830508474576,0.4,0.5482456140350878,0.43103448275862066,0.37916666666666665,0.36016949152542377,0.35169491525423724,0.5041666666666667,0.2627118644067796,0.326271186440678,0.4279661016949152,0.29166666666666663,0.4151785714285714,0.25416666666666665,0.3793103448275862,0.31034482758620685,0.31465517241379315,0.4285714285714286,0.3015873015873016
55 t/m 70_10-19 km,0.7215189873417721,0.2911392405063291,0.3037974683544304,0.7721518987341772,0.26582278481012656,0.06329113924050633,0.5822784810126582,0.31645569620253167,0.0759493670886076,0.5443037974683544,0.1518987341772152,0.0379746835443038,0.02531645569620253,0.10126582278481013,0.08860759493670886,0.6455696202531646,0.620253164556962,0.13924050632911392,0.10126582278481013,0.25316455696202533,0.1518987341772152,0.05063291139240506,0.3291139240506329,0.10126582278481013,0.08860759493670886,0.012658227848101266,0.21518987341772153,0.20253164556962025,0.26582278481012656,0.11392405063291139,0.06329113924050633,0.45569620253164556,0.4936708860759494,0.16455696202531644,0.05063291139240506,0.4936708860759494,0.02531645569620253,0.21518987341772153,0.11392405063291139,0.35443037974683544,0.46835443037974683,0.02531645569620253,0.3642857142857143,0.5394736842105263,0.5579710144927537,0.4841269841269841,0.5915492957746479,0.5127118644067796,0.3125,0.34782608695652173,0.4756944444444444,0.5698529411764706,0.5416666666666666,0.3125,0.29296875,0.2816901408450704,0.5533333333333333,0.22307692307692306,0.24180327868852458,0.4563492063492064,0.14338235294117646,0.4464285714285714,0.14855072463768115,0.3480392156862745,0.16810344827586204,0.26171875,0.4873417721518988,0.2784810126582279
