popolazione,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q12_13,Q12_14,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q13_12,Q13_13,Q13_14,Q13_15,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q18_11,Q18_12,Q18_13,Q18_14,Q18_15,Q18_16,Q18_17,Q18_18,Q18_19,Q18_20,Q18_21,Q18_22,Q18_23,Q20,Q21
18 t/m 24_less than 4.999,0.4482758620689655,0.20689655172413793,0.20689655172413793,0.5172413793103449,0.20689655172413793,0.0,0.3448275862068966,0.1724137931034483,0.034482758620689655,0.3103448275862069,0.41379310344827586,0.06896551724137931,0.0,0.27586206896551724,0.20689655172413793,0.3448275862068966,0.4827586206896552,0.27586206896551724,0.034482758620689655,0.13793103448275862,0.10344827586206896,0.10344827586206896,0.20689655172413793,0.3103448275862069,0.10344827586206896,0.034482758620689655,0.13793103448275862,0.1724137931034483,0.3793103448275862,0.3448275862068966,0.2413793103448276,0.3448275862068966,0.10344827586206896,0.2413793103448276,0.10344827586206896,0.3448275862068966,0.034482758620689655,0.10344827586206896,0.1724137931034483,0.20689655172413793,0.3448275862068966,0.0,0.4655172413793104,0.4913793103448276,0.5689655172413793,0.4224137931034483,0.5344827586206896,0.4913793103448276,0.3879310344827587,0.47413793103448276,0.5603448275862069,0.5862068965517241,0.4655172413793104,0.39655172413793105,0.43965517241379315,0.31896551724137934,0.5517241379310345,0.4568965517241379,0.3879310344827587,0.5086206896551724,0.2931034482758621,0.47413793103448276,0.4568965517241379,0.43103448275862066,0.48275862068965514,0.4051724137931034,0.4137931034482759,0.4482758620689655
18 t/m 24_5.000-9.999,0.36,0.28,0.16,0.52,0.16,0.08,0.32,0.32,0.16,0.28,0.28,0.16,0.0,0.24,0.24,0.4,0.48,0.28,0.12,0.2,0.16,0.12,0.16,0.04,0.12,0.0,0.08,0.16,0.4,0.2,0.32,0.4,0.28,0.28,0.16,0.24,0.04,0.12,0.12,0.24,0.24,0.04,0.42000000000000004,0.38,0.45999999999999996,0.43000000000000005,0.41000000000000003,0.32999999999999996,0.25,0.25,0.36,0.44999999999999996,0.39,0.29000000000000004,0.37,0.29000000000000004,0.4,0.32999999999999996,0.37,0.42000000000000004,0.29000000000000004,0.42000000000000004,0.35,0.36,0.37,0.33999999999999997,0.31999999999999995,0.44999999999999996
18 t/m 24_10.000-19.999,0.36363636363636365,0.22727272727272727,0.1590909090909091,0.5227272727272727,0.3409090909090909,0.11363636363636363,0.3181818181818182,0.4318181818181818,0.11363636363636363,0.3181818181818182,0.3409090909090909,0.09090909090909091,0.022727272727272728,0.1590909090909091,0.11363636363636363,0.5454545454545454,0.6136363636363636,0.3181818181818182,0.11363636363636363,0.22727272727272727,0.1590909090909091,0.06818181818181818,0.18181818181818182,0.22727272727272727,0.06818181818181818,0.0,0.045454545454545456,0.25,0.3181818181818182,0.3181818181818182,0.20454545454545456,0.36363636363636365,0.4318181818181818,0.25,0.13636363636363635,0.3181818181818182,0.09090909090909091,0.06818181818181818,0.11363636363636363,0.29545454545454547,0.36363636363636365,0.0,0.4204545454545454,0.49431818181818177,0.5738636363636364,0.4772727272727273,0.5568181818181818,0.43181818181818177,0.36363636363636365,0.42613636363636365,0.44318181818181823,0.5056818181818182,0.4545454545454546,0.40909090909090906,0.36363636363636365,0.36931818181818177,0.5568181818181818,0.4147727272727273,0.38068181818181823,0.4375,0.3579545454545454,0.4545454545454546,0.34659090909090906,0.4375,0.375,0.34659090909090906,0.40909090909090906,0.3920454545454546
18 t/m 24_20.000-29.999,0.55,0.3,0.2,0.4,0.3,0.15,0.25,0.35,0.05,0.3,0.4,0.1,0.0,0.3,0.2,0.5,0.7,0.15,0.1,0.05,0.15,0.2,0.35,0.2,0.1,0.0,0.05,0.3,0.3,0.4,0.15,0.35,0.4,0.1,0.25,0.2,0.05,0.1,0.1,0.35,0.35,0.0,0.475,0.5375,0.5875,0.44999999999999996,0.4375,0.42500000000000004,0.44999999999999996,0.32499999999999996,0.30000000000000004,0.4625,0.32499999999999996,0.44999999999999996,0.48750000000000004,0.36250000000000004,0.5125,0.38749999999999996,0.2875,0.4375,0.3125,0.48750000000000004,0.4,0.4375,0.4,0.42500000000000004,0.38749999999999996,0.4125
18 t/m 24_more than 30.000,0.2857142857142857,0.23809523809523808,0.6190476190476191,0.47619047619047616,0.23809523809523808,0.19047619047619047,0.47619047619047616,0.42857142857142855,0.2857142857142857,0.23809523809523808,0.42857142857142855,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.38095238095238093,0.47619047619047616,0.6190476190476191,0.14285714285714285,0.09523809523809523,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.2857142857142857,0.0,0.047619047619047616,0.2857142857142857,0.38095238095238093,0.47619047619047616,0.3333333333333333,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.19047619047619047,0.38095238095238093,0.38095238095238093,0.2857142857142857,0.09523809523809523,0.23809523809523808,0.38095238095238093,0.047619047619047616,0.4642857142857143,0.3214285714285714,0.5119047619047619,0.36904761904761907,0.5,0.47619047619047616,0.4642857142857143,0.33333333333333337,0.36904761904761907,0.4642857142857143,0.45238095238095233,0.27380952380952384,0.4285714285714286,0.4285714285714286,0.47619047619047616,0.3571428571428571,0.45238095238095233,0.5,0.3214285714285714,0.41666666666666663,0.3928571428571429,0.3928571428571429,0.41666666666666663,0.4642857142857143,0.3571428571428571,0.4285714285714286
25 t/m 34_less than 4.999,0.4888888888888889,0.3111111111111111,0.28888888888888886,0.6444444444444445,0.3111111111111111,0.15555555555555556,0.4222222222222222,0.2222222222222222,0.13333333333333333,0.4222222222222222,0.3111111111111111,0.13333333333333333,0.08888888888888889,0.28888888888888886,0.2,0.4444444444444444,0.5555555555555556,0.24444444444444444,0.2,0.3111111111111111,0.17777777777777778,0.13333333333333333,0.3111111111111111,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.1111111111111111,0.28888888888888886,0.35555555555555557,0.24444444444444444,0.15555555555555556,0.3333333333333333,0.3333333333333333,0.24444444444444444,0.2222222222222222,0.4666666666666667,0.06666666666666667,0.2,0.17777777777777778,0.3111111111111111,0.4888888888888889,0.06666666666666667,0.40555555555555556,0.5555555555555556,0.55,0.5166666666666667,0.4833333333333333,0.47777777777777775,0.46111111111111114,0.41666666666666663,0.5166666666666667,0.5833333333333334,0.4722222222222222,0.36111111111111116,0.43333333333333335,0.4,0.5388888888888889,0.4277777777777778,0.41666666666666663,0.5,0.37222222222222223,0.4555555555555556,0.35,0.4555555555555556,0.4277777777777778,0.4444444444444444,0.4666666666666667,0.30000000000000004
25 t/m 34_5.000-9.999,0.47619047619047616,0.23809523809523808,0.21428571428571427,0.7857142857142857,0.3333333333333333,0.07142857142857142,0.2857142857142857,0.35714285714285715,0.11904761904761904,0.4523809523809524,0.2857142857142857,0.14285714285714285,0.0,0.21428571428571427,0.16666666666666666,0.5,0.6190476190476191,0.2857142857142857,0.023809523809523808,0.19047619047619047,0.14285714285714285,0.07142857142857142,0.23809523809523808,0.09523809523809523,0.09523809523809523,0.0,0.11904761904761904,0.14285714285714285,0.23809523809523808,0.30952380952380953,0.19047619047619047,0.3333333333333333,0.40476190476190477,0.16666666666666666,0.07142857142857142,0.40476190476190477,0.023809523809523808,0.16666666666666666,0.09523809523809523,0.19047619047619047,0.23809523809523808,0.0,0.4642857142857143,0.5416666666666666,0.625,0.5892857142857143,0.5059523809523809,0.5,0.4107142857142857,0.4821428571428571,0.5833333333333334,0.5773809523809523,0.5595238095238095,0.4107142857142857,0.4285714285714286,0.4107142857142857,0.5714285714285714,0.39880952380952384,0.39880952380952384,0.5178571428571429,0.3571428571428571,0.47023809523809523,0.3214285714285714,0.47619047619047616,0.36309523809523814,0.40476190476190477,0.42261904761904767,0.3571428571428571
25 t/m 34_10.000-19.999,0.5543478260869565,0.2717391304347826,0.30434782608695654,0.5760869565217391,0.30434782608695654,0.11956521739130435,0.391304347826087,0.34782608695652173,0.16304347826086957,0.32608695652173914,0.33695652173913043,0.14130434782608695,0.021739130434782608,0.11956521739130435,0.1956521739130435,0.6304347826086957,0.5869565217391305,0.25,0.09782608695652174,0.2826086956521739,0.16304347826086957,0.15217391304347827,0.31521739130434784,0.10869565217391304,0.09782608695652174,0.03260869565217391,0.05434782608695652,0.18478260869565216,0.40217391304347827,0.2826086956521739,0.2826086956521739,0.4782608695652174,0.4673913043478261,0.2717391304347826,0.10869565217391304,0.43478260869565216,0.18478260869565216,0.21739130434782608,0.13043478260869565,0.33695652173913043,0.358695652173913,0.03260869565217391,0.4347826086956522,0.5543478260869565,0.6467391304347826,0.5733695652173914,0.5706521739130435,0.4972826086956522,0.45108695652173914,0.42663043478260865,0.45108695652173914,0.5570652173913043,0.5353260869565217,0.3994565217391305,0.38315217391304346,0.3559782608695652,0.532608695652174,0.3559782608695652,0.3994565217391305,0.49184782608695654,0.3070652173913043,0.47010869565217395,0.32065217391304346,0.3967391304347826,0.3532608695652174,0.34510869565217395,0.4130434782608695,0.3804347826086957
25 t/m 34_20.000-29.999,0.5,0.391304347826087,0.32608695652173914,0.43478260869565216,0.1956521739130435,0.08695652173913043,0.5217391304347826,0.34782608695652173,0.15217391304347827,0.32608695652173914,0.30434782608695654,0.2608695652173913,0.021739130434782608,0.2608695652173913,0.2826086956521739,0.6521739130434783,0.5217391304347826,0.2391304347826087,0.08695652173913043,0.2826086956521739,0.2608695652173913,0.10869565217391304,0.2391304347826087,0.2826086956521739,0.2826086956521739,0.0,0.021739130434782608,0.2391304347826087,0.2608695652173913,0.34782608695652173,0.2391304347826087,0.5217391304347826,0.30434782608695654,0.2608695652173913,0.2391304347826087,0.43478260869565216,0.10869565217391304,0.1956521739130435,0.10869565217391304,0.391304347826087,0.30434782608695654,0.0,0.42934782608695654,0.5380434782608695,0.5434782608695652,0.4782608695652174,0.5380434782608695,0.48913043478260865,0.3695652173913043,0.3586956521739131,0.4347826086956522,0.46739130434782605,0.3967391304347826,0.42934782608695654,0.3586956521739131,0.32608695652173914,0.4619565217391305,0.3152173913043478,0.3913043478260869,0.5217391304347826,0.3315217391304348,0.4565217391304348,0.3152173913043478,0.4347826086956522,0.36413043478260865,0.3913043478260869,0.40760869565217395,0.3913043478260869
25 t/m 34_more than 30.000,0.46153846153846156,0.3269230769230769,0.40384615384615385,0.36538461538461536,0.40384615384615385,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.4230769230769231,0.3076923076923077,0.25,0.019230769230769232,0.3269230769230769,0.28846153846153844,0.5576923076923077,0.4807692307692308,0.4230769230769231,0.19230769230769232,0.3076923076923077,0.17307692307692307,0.19230769230769232,0.21153846153846154,0.15384615384615385,0.11538461538461539,0.057692307692307696,0.038461538461538464,0.25,0.36538461538461536,0.38461538461538464,0.11538461538461539,0.38461538461538464,0.4230769230769231,0.21153846153846154,0.2692307692307692,0.3269230769230769,0.15384615384615385,0.057692307692307696,0.057692307692307696,0.19230769230769232,0.21153846153846154,0.038461538461538464,0.38942307692307687,0.4375,0.5384615384615384,0.4423076923076923,0.47596153846153844,0.5144230769230769,0.375,0.4182692307692307,0.34615384615384615,0.5048076923076923,0.4375,0.39903846153846156,0.39903846153846156,0.3653846153846154,0.46153846153846156,0.34615384615384615,0.35096153846153844,0.41346153846153844,0.3125,0.4471153846153846,0.34615384615384615,0.3846153846153846,0.35096153846153844,0.375,0.34615384615384615,0.3701923076923077
