popolazione,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q12_13,Q12_14,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q13_12,Q13_13,Q13_14,Q13_15,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q18_11,Q18_12,Q18_13,Q18_14,Q18_15,Q18_16,Q18_17,Q18_18,Q18_19,Q18_20,Q18_21,Q18_22,Q18_23,Q20,Q21
35 t/m 44_less than 4.999,0.5897435897435898,0.15384615384615385,0.05128205128205128,0.6025641025641025,0.3076923076923077,0.05128205128205128,0.2564102564102564,0.2564102564102564,0.038461538461538464,0.5512820512820513,0.16666666666666666,0.02564102564102564,0.038461538461538464,0.3717948717948718,0.16666666666666666,0.3974358974358974,0.5641025641025641,0.20512820512820512,0.01282051282051282,0.1282051282051282,0.14102564102564102,0.05128205128205128,0.5,0.10256410256410256,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.24358974358974358,0.5128205128205128,0.32051282051282054,0.01282051282051282,0.15384615384615385,0.38461538461538464,0.38461538461538464,0.07692307692307693,0.11538461538461539,0.01282051282051282,0.21794871794871795,0.10256410256410256,0.14102564102564102,0.28205128205128205,0.01282051282051282,0.4967948717948718,0.7243589743589743,0.6794871794871795,0.6314102564102564,0.5064102564102564,0.4839743589743589,0.4262820512820513,0.4391025641025641,0.6121794871794872,0.6153846153846154,0.5673076923076923,0.40705128205128205,0.45833333333333337,0.4198717948717948,0.6217948717948718,0.4455128205128205,0.4294871794871795,0.5288461538461539,0.3589743589743589,0.4967948717948718,0.34615384615384615,0.4839743589743589,0.42307692307692313,0.40705128205128205,0.4967948717948718,0.3814102564102564
35 t/m 44_5.000-9.999,0.6785714285714286,0.23214285714285715,0.14285714285714285,0.6964285714285714,0.3392857142857143,0.03571428571428571,0.5178571428571429,0.4107142857142857,0.03571428571428571,0.5892857142857143,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.23214285714285715,0.08928571428571429,0.5535714285714286,0.5892857142857143,0.19642857142857142,0.03571428571428571,0.3392857142857143,0.26785714285714285,0.0,0.4642857142857143,0.03571428571428571,0.03571428571428571,0.0,0.07142857142857142,0.17857142857142858,0.5357142857142857,0.5178571428571429,0.08928571428571429,0.2857142857142857,0.35714285714285715,0.44642857142857145,0.14285714285714285,0.07142857142857142,0.03571428571428571,0.375,0.10714285714285714,0.16071428571428573,0.30357142857142855,0.03571428571428571,0.5267857142857143,0.71875,0.7053571428571429,0.6875,0.4464285714285714,0.4866071428571429,0.5178571428571429,0.4598214285714286,0.6160714285714286,0.6205357142857143,0.5625,0.3928571428571429,0.4464285714285714,0.4151785714285714,0.6116071428571429,0.46875,0.3571428571428571,0.5625,0.3303571428571429,0.5401785714285714,0.23214285714285715,0.4776785714285714,0.40625,0.40625,0.4866071428571429,0.4375
35 t/m 44_10.000-19.999,0.5116279069767442,0.2558139534883721,0.16279069767441862,0.6976744186046512,0.2441860465116279,0.10465116279069768,0.46511627906976744,0.3023255813953488,0.046511627906976744,0.5581395348837209,0.1744186046511628,0.011627906976744186,0.011627906976744186,0.23255813953488372,0.2558139534883721,0.5697674418604651,0.5813953488372093,0.12790697674418605,0.046511627906976744,0.3488372093023256,0.10465116279069768,0.046511627906976744,0.5348837209302325,0.11627906976744186,0.011627906976744186,0.011627906976744186,0.10465116279069768,0.2441860465116279,0.4069767441860465,0.27906976744186046,0.09302325581395349,0.1511627906976744,0.5116279069767442,0.4186046511627907,0.12790697674418605,0.12790697674418605,0.011627906976744186,0.4069767441860465,0.1511627906976744,0.20930232558139536,0.2558139534883721,0.0,0.4767441860465116,0.6947674418604651,0.6715116279069767,0.6453488372093024,0.4767441860465116,0.4883720930232558,0.4534883720930233,0.44476744186046513,0.625,0.5959302325581395,0.5494186046511628,0.38953488372093026,0.46220930232558144,0.41860465116279066,0.5959302325581395,0.38953488372093026,0.3808139534883721,0.5232558139534884,0.311046511627907,0.5,0.19767441860465118,0.42441860465116277,0.41860465116279066,0.36627906976744184,0.5116279069767442,0.3924418604651163
35 t/m 44_20.000-29.999,0.7297297297297297,0.24324324324324326,0.24324324324324326,0.7297297297297297,0.3783783783783784,0.10810810810810811,0.43243243243243246,0.2702702702702703,0.13513513513513514,0.6486486486486487,0.13513513513513514,0.0,0.0,0.1891891891891892,0.1891891891891892,0.3783783783783784,0.5945945945945946,0.24324324324324326,0.05405405405405406,0.2702702702702703,0.24324324324324326,0.10810810810810811,0.4594594594594595,0.10810810810810811,0.02702702702702703,0.0,0.05405405405405406,0.24324324324324326,0.43243243243243246,0.40540540540540543,0.10810810810810811,0.21621621621621623,0.4864864864864865,0.40540540540540543,0.21621621621621623,0.1891891891891892,0.05405405405405406,0.43243243243243246,0.16216216216216217,0.21621621621621623,0.2972972972972973,0.0,0.5472972972972973,0.777027027027027,0.7702702702702702,0.7432432432432432,0.5675675675675675,0.5675675675675675,0.5878378378378378,0.472972972972973,0.6621621621621622,0.6351351351351351,0.5472972972972973,0.5067567567567568,0.45945945945945943,0.5202702702702703,0.6486486486486487,0.5067567567567568,0.4932432432432432,0.6216216216216216,0.41891891891891897,0.6351351351351351,0.31756756756756754,0.5472972972972973,0.5608108108108109,0.45270270270270274,0.5,0.43243243243243246
35 t/m 44_more than 30.000,0.5686274509803921,0.2549019607843137,0.17647058823529413,0.5098039215686274,0.37254901960784315,0.17647058823529413,0.39215686274509803,0.29411764705882354,0.058823529411764705,0.7058823529411765,0.13725490196078433,0.0196078431372549,0.0196078431372549,0.29411764705882354,0.3137254901960784,0.5098039215686274,0.6666666666666666,0.17647058823529413,0.13725490196078433,0.21568627450980393,0.23529411764705882,0.058823529411764705,0.5882352941176471,0.13725490196078433,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.29411764705882354,0.5490196078431373,0.4117647058823529,0.09803921568627451,0.29411764705882354,0.5882352941176471,0.5098039215686274,0.19607843137254902,0.23529411764705882,0.0196078431372549,0.37254901960784315,0.19607843137254902,0.19607843137254902,0.3137254901960784,0.0,0.5735294117647058,0.7450980392156863,0.75,0.6666666666666666,0.5343137254901961,0.5343137254901961,0.5294117647058824,0.4117647058823529,0.553921568627451,0.6225490196078431,0.5343137254901961,0.4607843137254902,0.5343137254901961,0.4411764705882353,0.6764705882352942,0.446078431372549,0.4411764705882353,0.6176470588235294,0.33333333333333337,0.5686274509803921,0.2598039215686274,0.5392156862745098,0.4950980392156863,0.4607843137254902,0.48039215686274506,0.446078431372549
45 t/m 54_less than 4.999,0.5217391304347826,0.15942028985507245,0.057971014492753624,0.5942028985507246,0.2608695652173913,0.028985507246376812,0.2318840579710145,0.21739130434782608,0.014492753623188406,0.6086956521739131,0.057971014492753624,0.0,0.014492753623188406,0.2318840579710145,0.17391304347826086,0.3333333333333333,0.463768115942029,0.2898550724637681,0.043478260869565216,0.2318840579710145,0.18840579710144928,0.043478260869565216,0.4492753623188406,0.08695652173913043,0.028985507246376812,0.014492753623188406,0.08695652173913043,0.17391304347826086,0.5507246376811594,0.34782608695652173,0.043478260869565216,0.11594202898550725,0.4057971014492754,0.4057971014492754,0.13043478260869565,0.10144927536231885,0.028985507246376812,0.2753623188405797,0.057971014492753624,0.08695652173913043,0.2608695652173913,0.0,0.5072463768115942,0.7282608695652174,0.717391304347826,0.6304347826086957,0.5688405797101449,0.5398550724637681,0.5072463768115942,0.4963768115942029,0.6231884057971014,0.5905797101449275,0.5760869565217391,0.4130434782608695,0.4528985507246377,0.44565217391304346,0.6159420289855072,0.4782608695652174,0.4492753623188406,0.5652173913043478,0.39492753623188404,0.5507246376811594,0.3659420289855072,0.5253623188405797,0.5217391304347826,0.48550724637681164,0.48913043478260865,0.3804347826086957
45 t/m 54_5.000-9.999,0.5853658536585366,0.1951219512195122,0.07317073170731707,0.6829268292682927,0.17073170731707318,0.04878048780487805,0.3170731707317073,0.24390243902439024,0.07317073170731707,0.6097560975609756,0.12195121951219512,0.0,0.04878048780487805,0.17073170731707318,0.21951219512195122,0.43902439024390244,0.7317073170731707,0.14634146341463414,0.024390243902439025,0.24390243902439024,0.07317073170731707,0.04878048780487805,0.5365853658536586,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.0975609756097561,0.36585365853658536,0.2926829268292683,0.07317073170731707,0.12195121951219512,0.43902439024390244,0.36585365853658536,0.0975609756097561,0.1951219512195122,0.0,0.36585365853658536,0.07317073170731707,0.0975609756097561,0.3170731707317073,0.0,0.5426829268292683,0.7012195121951219,0.6402439024390244,0.6158536585365854,0.4512195121951219,0.4878048780487805,0.4390243902439024,0.5060975609756098,0.6158536585365854,0.6097560975609756,0.5609756097560976,0.4207317073170732,0.426829268292683,0.426829268292683,0.6036585365853658,0.43292682926829273,0.41463414634146345,0.5182926829268293,0.33536585365853655,0.524390243902439,0.2804878048780488,0.4695121951219512,0.4207317073170732,0.39634146341463417,0.4817073170731707,0.41463414634146345
45 t/m 54_10.000-19.999,0.6949152542372882,0.2033898305084746,0.05084745762711865,0.711864406779661,0.3050847457627119,0.11864406779661017,0.3898305084745763,0.4576271186440678,0.03389830508474576,0.6101694915254238,0.2542372881355932,0.0,0.0,0.3050847457627119,0.22033898305084745,0.6440677966101694,0.6610169491525424,0.2033898305084746,0.15254237288135594,0.2711864406779661,0.2711864406779661,0.05084745762711865,0.559322033898305,0.2033898305084746,0.05084745762711865,0.0,0.03389830508474576,0.3050847457627119,0.5084745762711864,0.3389830508474576,0.05084745762711865,0.3389830508474576,0.4915254237288136,0.3728813559322034,0.1864406779661017,0.3559322033898305,0.06779661016949153,0.423728813559322,0.15254237288135594,0.1864406779661017,0.4067796610169492,0.01694915254237288,0.5720338983050848,0.711864406779661,0.6991525423728814,0.6567796610169492,0.5169491525423728,0.5042372881355932,0.4491525423728814,0.461864406779661,0.635593220338983,0.6483050847457628,0.5932203389830508,0.4152542372881356,0.44491525423728817,0.4703389830508474,0.6186440677966102,0.47457627118644063,0.4194915254237288,0.5508474576271186,0.3389830508474576,0.576271186440678,0.25,0.4703389830508474,0.4110169491525424,0.40254237288135597,0.4915254237288136,0.43644067796610164
45 t/m 54_20.000-29.999,0.7142857142857143,0.21428571428571427,0.07142857142857142,0.8571428571428571,0.14285714285714285,0.0,0.2857142857142857,0.35714285714285715,0.0,0.7142857142857143,0.07142857142857142,0.0,0.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.7857142857142857,0.21428571428571427,0.0,0.07142857142857142,0.2857142857142857,0.0,0.42857142857142855,0.07142857142857142,0.0,0.0,0.0,0.21428571428571427,0.5714285714285714,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.5,0.35714285714285715,0.07142857142857142,0.07142857142857142,0.0,0.5,0.21428571428571427,0.0,0.21428571428571427,0.0,0.5714285714285714,0.7678571428571428,0.6785714285714286,0.6964285714285714,0.6785714285714286,0.5,0.4642857142857143,0.4642857142857143,0.5714285714285714,0.5357142857142857,0.5535714285714286,0.4464285714285714,0.5357142857142857,0.3928571428571429,0.7321428571428571,0.5357142857142857,0.5,0.625,0.4642857142857143,0.6785714285714286,0.3392857142857143,0.4642857142857143,0.4642857142857143,0.4464285714285714,0.5357142857142857,0.4464285714285714
45 t/m 54_more than 30.000,0.6,0.3111111111111111,0.17777777777777778,0.6444444444444445,0.24444444444444444,0.1111111111111111,0.4,0.35555555555555557,0.08888888888888889,0.4666666666666667,0.24444444444444444,0.022222222222222223,0.022222222222222223,0.2222222222222222,0.28888888888888886,0.5111111111111111,0.6222222222222222,0.24444444444444444,0.17777777777777778,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.4666666666666667,0.15555555555555556,0.044444444444444446,0.0,0.0,0.1111111111111111,0.5111111111111111,0.24444444444444444,0.08888888888888889,0.2222222222222222,0.3111111111111111,0.35555555555555557,0.08888888888888889,0.2222222222222222,0.0,0.4,0.13333333333333333,0.17777777777777778,0.24444444444444444,0.0,0.5,0.7111111111111111,0.7388888888888889,0.6777777777777778,0.49444444444444446,0.5277777777777778,0.5,0.4444444444444444,0.5277777777777778,0.5388888888888889,0.5777777777777777,0.40555555555555556,0.4388888888888889,0.4277777777777778,0.6,0.47777777777777775,0.4388888888888889,0.5388888888888889,0.3277777777777777,0.5277777777777778,0.3055555555555556,0.55,0.4388888888888889,0.46111111111111114,0.4555555555555556,0.4111111111111111
